0.54214,0.86544,0.00014716,0.90603,0.94832,0.97662,0.18415,0.36287
0.9959,0.2965,0.94224,0.97306,0.10785,0.0029678,0.96883,0.85397
0.96523,0.77952,0.84143,0.50027
0.53995,0.81205,0.0001314,0.97855,0.72476,0.98071,0.19911,0.42053
0.99456,0.28406,0.94354,0.97311,0.12316,0.0030429,0.96247,0.85064
0.96516,0.77983,0.84302,0.5065
0.5407,0.76749,0.00022473,0.98311,0.57939,0.9782,0.20914,0.43286
0.99301,0.28371,0.93957,0.97142,0.14531,0.0034924,0.95299,0.84677
0.96412,0.78022,0.84497,0.51231
0.53911,0.79394,0.00012017,0.98717,0.58593,0.98217,0.20364,0.44022
0.99348,0.28156,0.93994,0.97109,0.13861,0.0034007,0.95322,0.85217
0.96469,0.7802,0.84442,0.5113
0.55068,0.50489,0.014496,0.93737,0.37564,0.92333,0.25505,0.40351
0.98408,0.30089,0.92831,0.97084,0.24377,0.0052027,0.93864,0.78457
0.95609,0.78159,0.85241,0.52976
0.53768,0.82129,6.5434e-05,0.98923,0.6208,0.9852,0.19741,0.44378
0.9941,0.27996,0.94103,0.97123,0.12943,0.0032383,0.95563,0.8564
0.9653,0.78013,0.84361,0.50931
0.54725,0.68921,0.0022056,0.92116,0.72807,0.95227,0.22306,0.3841
0.99268,0.30227,0.93845,0.97348,0.15546,0.0036107,0.9618,0.81966
0.96168,0.77964,0.84516,0.50935
0.54318,0.6344,0.00097489,0.98789,0.26412,0.96858,0.23437,0.45407
0.98712,0.284,0.92963,0.96794,0.21485,0.004783,0.92549,0.8292
0.96028,0.78123,0.8513,0.53081
0.54505,0.62355,0.0017216,0.97845,0.35005,0.96108,0.23577,0.43442
0.98782,0.28753,0.93196,0.96968,0.20744,0.0045788,0.93507,0.82212
0.96021,0.78114,0.85031,0.52671
0.53798,0.84167,5.9366e-05,0.98425,0.74127,0.985,0.192,0.4283
0.99503,0.28111,0.9443,0.97295,0.11555,0.0029188,0.96343,0.8561
0.9658,0.77985,0.84237,0.50528
0.54062,0.80982,0.00016073,0.97357,0.75404,0.97915,0.19948,0.41343
0.99468,0.28557,0.944,0.97352,0.12171,0.0030047,0.96404,0.84903
0.96508,0.77974,0.84288,0.50577
0.53753,0.89001,3.1409e-05,0.97038,0.90738,0.98654,0.17732,0.40018
0.99617,0.28116,0.94742,0.97431,0.097322,0.0025967,0.97071,0.86022
0.96665,0.77957,0.84079,0.50072
0.53882,0.80582,0.00010136,0.98668,0.62284,0.98292,0.20092,0.43781
